Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;;
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;16:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;17:00;6995;21;9615;15;527;3416;-7;126;-6719;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;17:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;17:30;6917;20;9578;17;469;3831;-8;124;-7115;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;17:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;18:00;6893;18;9585;17;397;4559;-6;125;-7802;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;18:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;18:30;6958;17;9579;20;311;4820;-6;127;-7908;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;18:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;19:00;7050;17;9616;20;216;5999;-7;127;-8938;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;19:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;19:30;7125;17;9630;23;126;6866;-6;128;-9657;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;19:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;20:00;6991;17;9632;29;65;6812;-6;128;-9684;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;20:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;20:30;6871;17;9637;34;28;6780;-7;129;-9748;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;20:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;21:00;6783;17;9641;37;6;6311;-6;131;-9353;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;21:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;21:30;6810;17;9642;45;0;6272;-6;130;-9289;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;21:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;22:00;6702;17;9647;41;0;5430;-6;129;-8557;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;22:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;22:30;6694;17;9649;34;0;4496;-6;131;-7628;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;22:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;23:00;6955;17;9653;27;0;5011;-6;131;-7877;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;23:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;23:30;6958;16;9598;24;0;4235;-6;132;-7041;ND;ND
Auvergne-Rhône-Alpes;Données définitives;23/05/2019;23:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;00:00;6619;16;9427;23;0;4351;-6;132;-7323;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;00:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;00:30;6328;16;9528;23;0;4200;-8;131;-7562;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;00:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;01:00;5999;16;9452;18;0;3511;-501;132;-6630;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;01:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;01:30;6017;16;9005;13;0;3515;-829;131;-5835;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;01:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;02:00;6029;16;8840;16;0;3318;-829;129;-5461;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;02:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;02:30;5985;16;8851;14;0;3036;-828;128;-5231;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;02:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;03:00;5831;16;8867;11;0;3053;-828;128;-5417;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;03:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;03:30;5750;16;8901;12;0;2989;-828;131;-5470;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;03:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;04:00;5643;16;8857;12;0;2920;-828;131;-5466;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;04:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;04:30;5666;16;8874;10;0;2840;-828;129;-5375;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;04:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;05:00;5722;16;8865;12;0;2856;-828;129;-5329;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;05:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;05:30;5901;16;8882;18;0;3008;-829;129;-5324;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;05:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;06:00;6028;16;8768;23;0;3001;-829;126;-5078;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;06:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;06:30;6320;16;8773;25;6;3350;-828;130;-5152;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;06:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;07:00;6581;16;9151;28;30;3761;-828;130;-5707;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;07:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;07:30;6982;16;9562;31;68;4745;-7;126;-7560;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;07:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;08:00;7128;16;9610;27;128;5129;-6;129;-7905;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;08:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;08:30;7267;16;9626;23;198;5258;-6;126;-7974;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;08:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;09:00;7297;16;9620;24;293;5124;-6;124;-7898;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;09:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;09:30;7353;16;9615;27;375;5254;-6;120;-8047;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;09:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;10:00;7380;16;9604;32;440;4895;-6;123;-7724;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;10:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;10:30;7364;16;9600;36;495;4682;-6;123;-7581;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;10:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;11:00;7463;16;9585;43;557;4460;-6;123;-7314;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;11:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;11:30;7482;16;9574;46;591;4389;-6;121;-7249;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;11:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;12:00;7466;16;9566;48;601;4234;-6;123;-7117;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;12:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;12:30;7403;16;9562;54;644;4328;-6;123;-7317;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;12:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;13:00;7443;16;9555;47;596;4260;-6;123;-7148;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;13:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;13:30;7410;16;9570;43;588;4024;-6;123;-6947;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;13:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;14:00;7312;16;9457;41;591;3641;-7;123;-6551;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;14:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;14:30;7178;17;9457;45;577;3287;-7;123;-6321;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;14:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;15:00;7072;18;9458;51;531;3284;-501;124;-5893;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;15:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;15:30;7051;17;9395;65;513;3227;-501;123;-5787;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;15:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;16:00;7014;17;9417;73;449;3276;-666;118;-5669;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;16:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;16:30;6955;17;9471;79;403;3467;-666;120;-5936;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;16:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;17:00;6786;17;9459;82;341;3504;-666;121;-6072;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;17:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;17:30;6770;17;9391;83;279;3586;-8;123;-6701;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;17:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;18:00;6766;17;9448;92;216;4127;-6;123;-7251;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;18:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;18:30;6787;17;9403;101;158;3991;-6;123;-6999;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;18:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;19:00;6823;17;9307;78;118;4743;-6;122;-7557;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;19:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;19:30;6756;17;9246;57;82;4860;-6;126;-7627;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;19:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;20:00;6584;17;9239;51;48;4777;-6;126;-7669;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;20:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;20:30;6474;16;9170;55;23;4595;-6;127;-7505;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;20:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;21:00;6498;16;9141;51;4;4374;-6;126;-7208;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;21:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;21:30;6487;16;9192;56;0;4517;-6;127;-7416;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;21:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;22:00;6374;16;9090;62;0;4206;-7;127;-7121;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;22:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;22:30;6481;16;9270;59;0;4702;-7;127;-7687;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;22:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;23:00;6728;16;9380;62;0;5293;-6;125;-8141;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;23:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;23:30;6695;16;9479;75;0;4860;-6;124;-7853;ND;ND
Auvergne-Rhône-Alpes;Données définitives;24/05/2019;23:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;00:00;6346;16;9628;84;0;3999;-7;126;-7500;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;00:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;00:30;6117;16;9583;96;0;3900;-6;127;-7598;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;00:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;01:00;5887;16;9544;93;0;3323;-335;129;-6885;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;01:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;01:30;5772;16;9333;91;0;3140;-334;129;-6604;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;01:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;02:00;5702;16;9127;94;0;3027;-553;130;-6139;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;02:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;02:30;5681;16;9287;96;0;2792;-663;128;-5976;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;02:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;03:00;5503;16;8569;104;0;2775;-663;130;-5428;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;03:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;03:30;5390;16;8510;109;0;2618;-663;129;-5330;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;03:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;04:00;5277;16;7998;112;0;2613;-663;128;-4928;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;04:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;04:30;5212;16;7975;116;0;2434;-663;130;-4797;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;04:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;05:00;5174;16;7924;121;0;2446;-663;129;-4799;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;05:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;05:30;5209;16;7918;120;0;2502;-664;126;-4809;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;05:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;06:00;5139;16;7845;127;0;2551;-639;128;-4890;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;06:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;06:30;5177;17;7870;128;3;2620;-664;127;-4924;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;06:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;07:00;5255;17;7935;122;21;2791;-664;130;-5097;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;07:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;07:30;5437;17;7919;117;51;2908;-665;130;-5040;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;07:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;08:00;5591;17;8410;105;92;3026;-827;131;-5363;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;08:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;08:30;5725;17;8686;93;147;3240;-827;130;-5762;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;08:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;09:00;5909;17;8675;95;215;3547;-814;126;-5951;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;09:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;09:30;6087;17;8692;92;283;3600;-563;127;-6161;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;09:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;10:00;6184;17;8678;81;359;3633;-499;131;-6216;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;10:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;10:30;6267;17;8706;86;417;4000;-499;135;-6596;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;10:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;11:00;6293;17;8677;84;439;3957;-500;135;-6517;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;11:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;11:30;6350;17;8682;83;512;3591;-499;136;-6173;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;11:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;12:00;6408;17;8669;80;527;3598;-497;130;-6116;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;12:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;12:30;6424;17;8663;82;536;3222;-498;132;-5730;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;12:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;13:00;6573;17;8700;98;552;3238;-476;131;-5686;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;13:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;13:30;6407;16;8724;103;518;3123;-603;136;-5610;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;13:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;14:00;6263;16;8690;95;542;2913;-664;137;-5467;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;14:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;14:30;6151;16;8715;108;545;2668;-665;136;-5370;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;14:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;15:00;5975;16;8660;104;502;2643;-826;135;-5260;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;15:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;15:30;5997;16;8682;127;445;2736;-826;129;-5313;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;15:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;16:00;5947;16;8660;115;402;2752;-825;135;-5308;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;16:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;16:30;5904;16;8706;118;388;2825;-824;136;-5461;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;16:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;17:00;5815;16;8719;124;311;3006;-824;136;-5674;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;17:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;17:30;5794;17;8710;116;237;3273;-390;136;-6306;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;17:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;18:00;5893;17;8732;121;196;3499;-334;135;-6472;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;18:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;18:30;5985;17;8721;119;164;3537;-334;135;-6374;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;18:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;19:00;6080;17;8743;112;116;3873;-334;134;-6581;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;19:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;19:30;6077;17;8725;125;78;4319;-334;136;-6988;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;19:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;20:00;5996;17;8740;103;39;4058;-334;136;-6763;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;20:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;20:30;5933;17;8731;108;17;4030;-334;136;-6773;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;20:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;21:00;5939;18;8782;115;3;4017;-310;137;-6823;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;21:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;21:30;5933;17;8804;102;0;3986;-7;135;-7102;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;21:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;22:00;5867;17;8812;114;0;4074;-7;136;-7279;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;22:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;22:30;5988;17;8802;107;0;4142;-7;137;-7209;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;22:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;23:00;6240;17;8814;124;0;4563;-8;135;-7405;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;23:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;23:30;6283;17;8870;148;0;3946;-6;135;-6827;ND;ND
Auvergne-Rhône-Alpes;Données définitives;25/05/2019;23:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;00:00;6001;17;8859;143;0;4101;-6;135;-7248;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;00:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;00:30;5789;17;8979;141;0;4572;-7;136;-8050;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;00:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;01:00;5517;17;8991;139;0;4072;-168;136;-7670;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;01:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;01:30;5424;17;9036;146;0;4010;-168;135;-7752;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;01:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;02:00;5415;17;8852;148;0;3552;-168;136;-7122;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;02:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;02:30;5385;17;8531;155;0;3352;-169;137;-6638;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;02:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;03:00;5228;17;8401;142;0;3141;-827;138;-5783;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;03:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;03:30;5169;17;8377;143;0;2728;-990;136;-5242;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;03:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;04:00;5046;17;8412;138;0;2711;-989;137;-5381;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;04:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;04:30;4982;17;8456;138;0;2577;-990;137;-5352;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;04:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;05:00;4969;17;8438;136;0;2581;-990;137;-5351;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;05:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;05:30;4944;17;8307;140;0;2544;-991;139;-5213;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;05:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;06:00;4841;17;8211;152;0;2526;-991;136;-5211;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;06:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;06:30;4952;17;7997;168;6;2633;-989;136;-5017;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;06:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;07:00;4857;17;7067;161;27;2542;-987;136;-4108;ND;ND
Auvergne-Rhône-Alpes;Données définitives;26/05/2019;07:15;;;;;;;;;;ND;ND
