Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;;
Bretagne;Données définitives;26/06/2019;19:30;2352;1;-;252;50;63;-1;37;1949;ND;ND
Bretagne;Données définitives;26/06/2019;19:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;26/06/2019;20:00;2297;1;-;251;33;64;-1;37;1912;ND;ND
Bretagne;Données définitives;26/06/2019;20:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;26/06/2019;20:30;2184;1;-;246;19;62;-1;37;1819;ND;ND
Bretagne;Données définitives;26/06/2019;20:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;26/06/2019;21:00;2096;1;-;221;11;53;-1;37;1774;ND;ND
Bretagne;Données définitives;26/06/2019;21:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;26/06/2019;21:30;2065;1;-;200;5;40;-1;38;1782;ND;ND
Bretagne;Données définitives;26/06/2019;21:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;26/06/2019;22:00;2176;1;-;197;1;22;-1;38;1918;ND;ND
Bretagne;Données définitives;26/06/2019;22:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;26/06/2019;22:30;2222;1;-;216;0;3;-2;38;1966;ND;ND
Bretagne;Données définitives;26/06/2019;22:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;26/06/2019;23:00;2493;1;-;227;0;1;0;38;2227;ND;ND
Bretagne;Données définitives;26/06/2019;23:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;26/06/2019;23:30;2347;1;-;261;0;0;-1;39;2046;ND;ND
Bretagne;Données définitives;26/06/2019;23:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;00:00;2546;1;-;276;0;0;-1;39;2230;ND;ND
Bretagne;Données définitives;27/06/2019;00:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;00:30;2324;1;-;302;0;1;-1;40;1982;ND;ND
Bretagne;Données définitives;27/06/2019;00:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;01:00;2049;1;-;334;0;1;-1;39;1675;ND;ND
Bretagne;Données définitives;27/06/2019;01:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;01:30;1945;1;-;347;0;1;-1;40;1556;ND;ND
Bretagne;Données définitives;27/06/2019;01:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;02:00;2025;1;-;350;0;1;-18;40;1651;ND;ND
Bretagne;Données définitives;27/06/2019;02:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;02:30;1875;1;-;359;0;1;-29;40;1503;ND;ND
Bretagne;Données définitives;27/06/2019;02:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;03:00;1754;1;-;346;0;1;-41;39;1408;ND;ND
Bretagne;Données définitives;27/06/2019;03:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;03:30;1705;1;-;338;0;0;-48;38;1375;ND;ND
Bretagne;Données définitives;27/06/2019;03:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;04:00;1670;1;-;339;0;1;-52;38;1344;ND;ND
Bretagne;Données définitives;27/06/2019;04:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;04:30;1678;1;-;343;0;1;-56;40;1350;ND;ND
Bretagne;Données définitives;27/06/2019;04:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;05:00;1696;3;-;364;0;1;0;38;1291;ND;ND
Bretagne;Données définitives;27/06/2019;05:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;05:30;1759;1;-;366;0;1;0;39;1353;ND;ND
Bretagne;Données définitives;27/06/2019;05:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;06:00;1815;1;-;364;0;1;-1;40;1410;ND;ND
Bretagne;Données définitives;27/06/2019;06:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;06:30;1923;1;-;347;0;1;-1;40;1534;ND;ND
Bretagne;Données définitives;27/06/2019;06:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;07:00;2034;1;-;322;4;59;-1;39;1611;ND;ND
Bretagne;Données définitives;27/06/2019;07:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;07:30;2204;1;-;353;9;96;-1;39;1707;ND;ND
Bretagne;Données définitives;27/06/2019;07:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;08:00;2275;1;-;323;18;113;-1;33;1787;ND;ND
Bretagne;Données définitives;27/06/2019;08:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;08:30;2356;1;-;313;29;116;-1;38;1861;ND;ND
Bretagne;Données définitives;27/06/2019;08:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;09:00;2432;1;-;274;44;106;-1;39;1969;ND;ND
Bretagne;Données définitives;27/06/2019;09:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;09:30;2479;1;-;281;62;98;-1;38;2000;ND;ND
Bretagne;Données définitives;27/06/2019;09:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;10:00;2521;1;-;219;79;79;-1;38;2106;ND;ND
Bretagne;Données définitives;27/06/2019;10:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;10:30;2536;1;-;176;97;55;-1;37;2170;ND;ND
Bretagne;Données définitives;27/06/2019;10:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;11:00;2566;1;-;162;112;32;-1;37;2223;ND;ND
Bretagne;Données définitives;27/06/2019;11:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;11:30;2563;8;-;151;126;9;-1;37;2234;ND;ND
Bretagne;Données définitives;27/06/2019;11:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;12:00;2604;8;-;143;141;1;-1;35;2278;ND;ND
Bretagne;Données définitives;27/06/2019;12:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;12:30;2647;8;-;129;150;1;-1;37;2324;ND;ND
Bretagne;Données définitives;27/06/2019;12:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;13:00;2686;8;-;126;155;1;-1;39;2358;ND;ND
Bretagne;Données définitives;27/06/2019;13:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;13:30;2582;1;-;134;160;1;-1;40;2247;ND;ND
Bretagne;Données définitives;27/06/2019;13:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;14:00;2587;1;-;141;162;1;-1;38;2244;ND;ND
Bretagne;Données définitives;27/06/2019;14:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;14:30;2564;8;-;146;160;1;-8;37;2219;ND;ND
Bretagne;Données définitives;27/06/2019;14:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;15:00;2515;7;-;150;158;0;-20;38;2181;ND;ND
Bretagne;Données définitives;27/06/2019;15:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;15:30;2461;6;-;145;153;1;-34;38;2152;ND;ND
Bretagne;Données définitives;27/06/2019;15:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;16:00;2450;1;-;148;146;1;-41;38;2157;ND;ND
Bretagne;Données définitives;27/06/2019;16:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;16:30;2411;1;-;148;135;1;-49;36;2139;ND;ND
Bretagne;Données définitives;27/06/2019;16:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;17:00;2405;1;-;151;119;2;-56;35;2153;ND;ND
Bretagne;Données définitives;27/06/2019;17:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;17:30;2386;1;-;131;114;8;-29;38;2124;ND;ND
Bretagne;Données définitives;27/06/2019;17:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;18:00;2398;1;-;131;96;1;-1;37;2133;ND;ND
Bretagne;Données définitives;27/06/2019;18:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;18:30;2394;1;-;131;84;1;-1;37;2140;ND;ND
Bretagne;Données définitives;27/06/2019;18:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;19:00;2415;1;-;128;66;0;-1;37;2183;ND;ND
Bretagne;Données définitives;27/06/2019;19:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;19:30;2381;1;-;132;48;41;-1;36;2124;ND;ND
Bretagne;Données définitives;27/06/2019;19:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;20:00;2309;1;-;132;34;69;-1;36;2039;ND;ND
Bretagne;Données définitives;27/06/2019;20:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;20:30;2213;1;-;156;21;92;-1;36;1907;ND;ND
Bretagne;Données définitives;27/06/2019;20:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;21:00;2145;1;-;197;12;97;-1;37;1801;ND;ND
Bretagne;Données définitives;27/06/2019;21:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;21:30;2090;1;-;234;6;99;-1;38;1714;ND;ND
Bretagne;Données définitives;27/06/2019;21:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;22:00;2215;1;-;267;2;91;-1;40;1815;ND;ND
Bretagne;Données définitives;27/06/2019;22:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;22:30;2250;1;-;279;0;79;-1;39;1854;ND;ND
Bretagne;Données définitives;27/06/2019;22:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;23:00;2526;1;-;286;0;55;-1;39;2147;ND;ND
Bretagne;Données définitives;27/06/2019;23:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;27/06/2019;23:30;2375;1;-;297;0;33;-1;39;2006;ND;ND
Bretagne;Données définitives;27/06/2019;23:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;00:00;2566;1;-;308;0;10;-1;38;2209;ND;ND
Bretagne;Données définitives;28/06/2019;00:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;00:30;2340;1;-;327;0;1;-1;40;1972;ND;ND
Bretagne;Données définitives;28/06/2019;00:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;01:00;2071;1;-;330;0;1;-1;40;1699;ND;ND
Bretagne;Données définitives;28/06/2019;01:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;01:30;1948;1;-;320;0;0;-1;41;1586;ND;ND
Bretagne;Données définitives;28/06/2019;01:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;02:00;2035;1;-;300;0;0;-1;42;1693;ND;ND
Bretagne;Données définitives;28/06/2019;02:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;02:30;1892;1;-;268;0;1;-1;41;1583;ND;ND
Bretagne;Données définitives;28/06/2019;02:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;03:00;1788;1;-;233;0;1;-2;42;1514;ND;ND
Bretagne;Données définitives;28/06/2019;03:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;03:30;1725;1;-;221;0;1;-23;39;1486;ND;ND
Bretagne;Données définitives;28/06/2019;03:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;04:00;1709;1;-;237;0;0;-47;40;1477;ND;ND
Bretagne;Données définitives;28/06/2019;04:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;04:30;1716;1;-;260;0;0;-55;41;1469;ND;ND
Bretagne;Données définitives;28/06/2019;04:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;05:00;1720;1;-;256;0;0;-57;40;1479;ND;ND
Bretagne;Données définitives;28/06/2019;05:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;05:30;1783;1;-;263;0;0;-57;40;1535;ND;ND
Bretagne;Données définitives;28/06/2019;05:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;06:00;1837;1;-;257;0;0;-53;40;1592;ND;ND
Bretagne;Données définitives;28/06/2019;06:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;06:30;1947;1;-;251;0;1;0;40;1654;ND;ND
Bretagne;Données définitives;28/06/2019;06:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;07:00;2073;1;-;245;4;0;-1;40;1783;ND;ND
Bretagne;Données définitives;28/06/2019;07:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;07:30;2227;1;-;250;10;10;-1;40;1916;ND;ND
Bretagne;Données définitives;28/06/2019;07:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;08:00;2287;1;-;222;20;65;-1;40;1940;ND;ND
Bretagne;Données définitives;28/06/2019;08:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;08:30;2385;1;-;174;33;102;-1;40;2035;ND;ND
Bretagne;Données définitives;28/06/2019;08:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;09:00;2460;1;-;126;46;117;-1;40;2131;ND;ND
Bretagne;Données définitives;28/06/2019;09:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;09:30;2512;1;-;96;59;123;-1;40;2194;ND;ND
Bretagne;Données définitives;28/06/2019;09:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;10:00;2557;1;-;71;73;124;-1;39;2250;ND;ND
Bretagne;Données définitives;28/06/2019;10:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;10:30;2545;1;-;55;87;112;-1;39;2252;ND;ND
Bretagne;Données définitives;28/06/2019;10:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;11:00;2560;1;-;42;101;96;-1;39;2282;ND;ND
Bretagne;Données définitives;28/06/2019;11:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;11:30;2581;1;-;36;110;71;-1;40;2323;ND;ND
Bretagne;Données définitives;28/06/2019;11:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;12:00;2608;1;-;30;122;42;-1;38;2375;ND;ND
Bretagne;Données définitives;28/06/2019;12:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;12:30;2653;1;-;26;128;26;-1;38;2434;ND;ND
Bretagne;Données définitives;28/06/2019;12:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;13:00;2669;1;-;25;135;10;0;38;2460;ND;ND
Bretagne;Données définitives;28/06/2019;13:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;13:30;2563;1;-;27;147;10;0;36;2341;ND;ND
Bretagne;Données définitives;28/06/2019;13:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;14:00;2552;1;-;20;152;0;0;37;2342;ND;ND
Bretagne;Données définitives;28/06/2019;14:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;14:30;2529;1;-;20;154;0;-1;36;2318;ND;ND
Bretagne;Données définitives;28/06/2019;14:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;15:00;2484;1;-;20;150;0;-1;32;2282;ND;ND
Bretagne;Données définitives;28/06/2019;15:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;15:30;2411;1;-;21;149;1;-1;32;2209;ND;ND
Bretagne;Données définitives;28/06/2019;15:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;16:00;2407;1;-;19;142;1;-23;36;2231;ND;ND
Bretagne;Données définitives;28/06/2019;16:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;16:30;2360;1;-;19;135;1;-50;36;2219;ND;ND
Bretagne;Données définitives;28/06/2019;16:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;17:00;2340;1;-;22;124;1;-57;32;2217;ND;ND
Bretagne;Données définitives;28/06/2019;17:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;17:30;2323;1;-;21;111;8;-57;35;2205;ND;ND
Bretagne;Données définitives;28/06/2019;17:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;18:00;2345;1;-;22;99;7;-56;34;2237;ND;ND
Bretagne;Données définitives;28/06/2019;18:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;18:30;2347;1;-;25;82;0;-56;35;2259;ND;ND
Bretagne;Données définitives;28/06/2019;18:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;19:00;2348;1;-;36;64;1;-1;34;2212;ND;ND
Bretagne;Données définitives;28/06/2019;19:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;19:30;2300;1;-;39;47;0;-1;35;2179;ND;ND
Bretagne;Données définitives;28/06/2019;19:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;20:00;2243;1;-;46;31;1;-1;34;2131;ND;ND
Bretagne;Données définitives;28/06/2019;20:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;20:30;2132;1;-;60;20;1;-1;34;2017;ND;ND
Bretagne;Données définitives;28/06/2019;20:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;21:00;2072;1;-;68;11;98;-1;35;1860;ND;ND
Bretagne;Données définitives;28/06/2019;21:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;21:30;2018;1;-;80;5;124;-1;36;1774;ND;ND
Bretagne;Données définitives;28/06/2019;21:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;22:00;2150;1;-;85;1;135;-1;39;1889;ND;ND
Bretagne;Données définitives;28/06/2019;22:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;22:30;2193;1;-;87;0;138;-1;40;1927;ND;ND
Bretagne;Données définitives;28/06/2019;22:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;23:00;2435;1;-;92;0;132;-1;39;2172;ND;ND
Bretagne;Données définitives;28/06/2019;23:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;28/06/2019;23:30;2301;1;-;98;0;117;-1;39;2047;ND;ND
Bretagne;Données définitives;28/06/2019;23:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;00:00;2506;1;-;111;0;89;-1;39;2266;ND;ND
Bretagne;Données définitives;29/06/2019;00:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;00:30;2259;1;-;120;0;57;-1;40;2042;ND;ND
Bretagne;Données définitives;29/06/2019;00:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;01:00;1982;1;-;124;0;27;-1;40;1792;ND;ND
Bretagne;Données définitives;29/06/2019;01:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;01:30;1861;1;-;118;0;1;-2;40;1702;ND;ND
Bretagne;Données définitives;29/06/2019;01:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;02:00;1939;1;-;117;0;0;-1;41;1780;ND;ND
Bretagne;Données définitives;29/06/2019;02:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;02:30;1776;1;-;123;0;0;-1;41;1611;ND;ND
Bretagne;Données définitives;29/06/2019;02:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;03:00;1661;1;-;114;0;0;-1;41;1504;ND;ND
Bretagne;Données définitives;29/06/2019;03:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;03:30;1597;1;-;105;0;0;-1;40;1450;ND;ND
Bretagne;Données définitives;29/06/2019;03:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;04:00;1551;1;-;103;0;1;-1;40;1406;ND;ND
Bretagne;Données définitives;29/06/2019;04:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;04:30;1532;1;-;103;0;0;-25;40;1412;ND;ND
Bretagne;Données définitives;29/06/2019;04:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;05:00;1514;1;-;103;0;0;-56;41;1425;ND;ND
Bretagne;Données définitives;29/06/2019;05:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;05:30;1533;1;-;100;0;0;-57;41;1449;ND;ND
Bretagne;Données définitives;29/06/2019;05:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;06:00;1535;1;-;91;0;0;-57;41;1459;ND;ND
Bretagne;Données définitives;29/06/2019;06:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;06:30;1567;1;-;87;0;0;-57;42;1494;ND;ND
Bretagne;Données définitives;29/06/2019;06:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;07:00;1589;1;-;77;4;0;-57;41;1523;ND;ND
Bretagne;Données définitives;29/06/2019;07:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;07:30;1654;1;-;79;9;8;0;42;1516;ND;ND
Bretagne;Données définitives;29/06/2019;07:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;08:00;1713;1;-;67;17;9;0;42;1577;ND;ND
Bretagne;Données définitives;29/06/2019;08:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;08:30;1794;1;-;53;30;7;-1;42;1661;ND;ND
Bretagne;Données définitives;29/06/2019;08:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;09:00;1888;1;-;41;46;75;-1;42;1684;ND;ND
Bretagne;Données définitives;29/06/2019;09:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;09:30;1950;1;-;30;64;126;-1;42;1689;ND;ND
Bretagne;Données définitives;29/06/2019;09:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;10:00;2013;1;-;27;80;148;-1;42;1717;ND;ND
Bretagne;Données définitives;29/06/2019;10:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;10:30;2020;1;-;22;95;167;-1;40;1696;ND;ND
Bretagne;Données définitives;29/06/2019;10:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;11:00;2046;1;-;15;110;168;-1;40;1712;ND;ND
Bretagne;Données définitives;29/06/2019;11:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;11:30;2061;1;-;14;121;154;-1;40;1732;ND;ND
Bretagne;Données définitives;29/06/2019;11:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;12:00;2096;1;-;20;133;135;-1;40;1769;ND;ND
Bretagne;Données définitives;29/06/2019;12:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;12:30;2183;1;-;28;140;100;-1;40;1875;ND;ND
Bretagne;Données définitives;29/06/2019;12:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;13:00;2222;1;-;46;142;67;-1;40;1926;ND;ND
Bretagne;Données définitives;29/06/2019;13:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;13:30;2083;1;-;56;146;32;-1;38;1811;ND;ND
Bretagne;Données définitives;29/06/2019;13:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;14:00;2033;1;-;68;148;1;-2;38;1779;ND;ND
Bretagne;Données définitives;29/06/2019;14:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;14:30;2002;1;-;63;144;0;-1;39;1755;ND;ND
Bretagne;Données définitives;29/06/2019;14:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;15:00;1957;1;-;63;138;0;0;38;1717;ND;ND
Bretagne;Données définitives;29/06/2019;15:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;15:30;1910;1;-;84;131;0;-1;35;1659;ND;ND
Bretagne;Données définitives;29/06/2019;15:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;16:00;1887;1;-;101;121;0;-1;35;1629;ND;ND
Bretagne;Données définitives;29/06/2019;16:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;16:30;1855;1;-;110;111;0;-1;35;1598;ND;ND
Bretagne;Données définitives;29/06/2019;16:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;17:00;1848;1;-;109;103;1;-26;36;1624;ND;ND
Bretagne;Données définitives;29/06/2019;17:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;17:30;1852;1;-;114;92;8;-57;36;1659;ND;ND
Bretagne;Données définitives;29/06/2019;17:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;18:00;1890;1;-;115;83;7;-58;35;1706;ND;ND
Bretagne;Données définitives;29/06/2019;18:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;18:30;1891;1;-;113;72;0;-57;38;1723;ND;ND
Bretagne;Données définitives;29/06/2019;18:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;19:00;1932;1;-;91;61;0;-57;37;1798;ND;ND
Bretagne;Données définitives;29/06/2019;19:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;19:30;1891;1;-;91;46;1;-56;39;1769;ND;ND
Bretagne;Données définitives;29/06/2019;19:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;20:00;1848;1;-;93;32;0;-1;40;1682;ND;ND
Bretagne;Données définitives;29/06/2019;20:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;20:30;1766;1;-;88;19;0;-1;40;1617;ND;ND
Bretagne;Données définitives;29/06/2019;20:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;21:00;1704;1;-;89;10;0;-1;40;1563;ND;ND
Bretagne;Données définitives;29/06/2019;21:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;21:30;1671;1;-;94;5;63;-1;40;1469;ND;ND
Bretagne;Données définitives;29/06/2019;21:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;22:00;1804;1;-;90;1;124;-1;40;1548;ND;ND
Bretagne;Données définitives;29/06/2019;22:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;22:30;1856;1;-;80;0;165;-1;41;1570;ND;ND
Bretagne;Données définitives;29/06/2019;22:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;23:00;2142;1;-;81;0;182;-1;40;1839;ND;ND
Bretagne;Données définitives;29/06/2019;23:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;29/06/2019;23:30;2013;1;-;87;0;184;-1;39;1703;ND;ND
Bretagne;Données définitives;29/06/2019;23:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;30/06/2019;00:00;2224;1;-;83;0;176;-1;40;1926;ND;ND
Bretagne;Données définitives;30/06/2019;00:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;30/06/2019;00:30;2021;1;-;92;0;157;-1;42;1731;ND;ND
Bretagne;Données définitives;30/06/2019;00:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;30/06/2019;01:00;1777;1;-;100;0;123;-1;42;1512;ND;ND
Bretagne;Données définitives;30/06/2019;01:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;30/06/2019;01:30;1672;1;-;101;0;82;-1;41;1447;ND;ND
Bretagne;Données définitives;30/06/2019;01:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;30/06/2019;02:00;1744;1;-;105;0;43;-1;40;1557;ND;ND
Bretagne;Données définitives;30/06/2019;02:15;;;;;;;;;;ND;ND
